RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
6665,Quincy,Massachusetts,451,285500,274600,294700,293500,301100,298900,293400,291100,271800,271200,276e3,285400,273700,253900,253900,273400,288300,303100,306200,310100,284800,280400,295500,306e3,308600,285400,287900,275300,278500,281100,297200,288800,274900,255500,274200,275900,287300,265e3,262500,261200,258100,263e3,260700,271200,272500,271200,276700,288700,292600,276e3,271500,272500,279900,283400,278700,288700,271e3,274200,268400,279e3,293600,303900,307100,297400,303e3,303800,305100,309600,314400,317300,314700,322200,327700,319400,316400,315900,325800,337600,342900,345200,323400,327500,342400,349600,331800,321400,347300,360500,382600,368500,370600,347300,334100,334400,336600,345400,347300,343900,362500,365400,373300,364500,359400,361800,360400,367800,371100,375600,375100,374100,376300,381700,381e3,377800,385400,387900,397300,390400,400700,407900,409900,422400,417500,434200,421400,428400,422900,433400,418600,413e3,
7883,Westland,Michigan,452,104400,105700,99900,88500,84200,76500,81500,79100,78100,69100,65800,62700,58e3,51800,46400,45800,46100,50900,55200,57500,58400,60700,61100,63700,59200,56200,52e3,53600,57200,55900,54400,47400,44800,44600,50600,51e3,49100,43200,40200,39600,39100,43700,47500,51800,47700,47e3,45600,48800,48400,47e3,47600,45800,49100,48900,53800,52600,50600,50700,53500,58600,60800,64e3,66300,68700,71200,73600,75900,75600,77900,77800,81200,84e3,83400,83800,82500,82900,82700,84900,88200,87100,85700,89300,91500,92e3,87500,91300,95400,99500,98200,95900,96900,1e5,99200,101300,101400,105900,108900,109200,108500,106300,107700,111e3,111700,114500,116400,116800,119900,121e3,126100,121900,121100,120300,124800,125e3,123100,125600,127800,128500,128600,127e3,130400,129e3,131200,130500,129400,127400,127800,131400,134400,132600,
397383,Johns Creek,Georgia,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339e3,337400,338100,345200,346400,353500,350300,356600,356100,355400,352800,340500,347100,350900,363100,370200,373300,362700,346900,344100,362800,382200,382900,382200,370700,377400,379200,389300,392200,403300,405e3,405100,400200,398800,
37736,Canton,Georgia,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147500,147400,151200,157e3,161300,164100,158e3,156800,155200,159900,162800,160100,162700,165200,176800,178400,176e3,169800,161700,166700,175500,190400,200700,199e3,197600,185600,183600,182500,188200,201e3,203900,2e5,187600,186e3,191400,193e3,196500,200300,200900,203200,216500,233700,231700,224600,220500,227e3,222700,215700,213300,214300,218300,220900,224100,226500,231900,229200,226800,217100,218400,220100,227400,231700,233400,231400,230400,231100,231200,233900,230800,235700,238700,247100,248e3,249400,253200,26e4,263700,278700,278100,274100,256100,253600,260600,266e3,280400,279200,279800,280600,
395557,Woodbridge,New Jersey,455,312400,314800,295900,286400,285200,282300,289500,285700,290500,280900,276e3,280300,280800,282700,268600,273300,271600,275e3,269400,267e3,265200,256200,249100,252700,258300,271400,269400,268700,257400,251100,249700,248100,248100,249500,249700,252600,242600,240700,230700,234300,230700,233e3,23e4,234e3,231200,230600,223200,232500,23e4,239700,234600,235100,224800,223200,223e3,224400,219800,220800,213600,215700,220800,236700,243200,241400,237400,229600,227900,231500,241500,245100,247500,251500,250100,247400,245400,251600,256200,254800,253400,254100,248e3,251800,247500,249600,254800,255300,259600,250300,242700,242400,240300,245e3,244700,245800,249500,254600,258700,257900,251200,247300,251100,253e3,258500,262100,265100,260500,256700,255500,254800,257400,255300,259400,260300,268600,271200,265800,261700,260900,272e3,285200,294400,288800,277800,270600,272200,273500,274300,277200,285400,289700,
12214,Kirkland,Washington,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451900,465e3,470300,473100,480700,501600,519300,529300,523100,524600,517e3,518400,518800,530100,540500,546700,550600,562100,573500,582600,576900,590900,613300,658e3,657200,662600,660300,681300,705100,709400,753800,751500,782800,754500,751800,738e3,747400,753800,760500,749300,743500,
14446,Waldorf,Maryland,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227700,230700,230500,237400,237300,240400,236e3,233700,231100,236700,247600,249300,249400,245900,253500,253900,259e3,257500,257500,256200,257300,257200,258500,258700,263900,264800,264900,268400,27e4,271300,270400,265e3,266600,27e4,277800,279900,282100,280400,282200,281100,
24307,Dallas,Georgia,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100900,100700,94800,90400,95400,101400,105900,106700,105500,108300,112600,111700,113600,114900,119800,122300,124500,124800,125700,123900,125400,128200,128100,133100,127500,143800,143900,148900,134200,132700,133700,134900,136100,135500,136800,137400,137800,139700,140900,144400,143100,142100,145400,150800,155100,150400,148400,146800,152100,153300,155200,154200,154900,157100,154600,155400,156e3,162500,165200,170200,168100,168700,168400,173300,176500,173100,175600,178200,186300,,
54529,Stafford,Virginia,459,301700,296900,288700,280400,279500,263500,248400,225200,219e3,214400,215300,209600,204200,210200,211200,214300,205300,223200,215100,229400,218700,224700,209800,224300,228600,239200,226e3,244100,247800,257200,245600,252900,243700,245800,233900,226e3,209600,215600,219200,234900,230900,236e3,223900,228800,231e3,245400,242400,250500,252400,262900,257600,263300,259800,266400,264300,263300,264400,258700,263500,260100,263600,256600,266e3,275300,288500,289500,294800,285700,280100,270200,28e4,278600,288400,284e3,281700,273500,272600,280300,286200,293400,295200,286200,296900,295900,307500,292800,296e3,295100,298400,291800,287800,287900,288500,295100,291800,301500,300600,308800,302100,302700,300600,305500,304e3,306600,311800,319400,315300,315300,308100,322e3,322400,327400,320200,319100,32e4,323600,328300,334800,329200,335300,331e3,342500,328100,333400,330200,336600,333700,338400,347600,,
38130,Dalton,Georgia,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78200,80100,80200,84600,83900,83600,84800,85100,85900,81600,82600,84500,88800,90300,89400,90800,91100,93200,90900,88e3,86900,92400,98200,101700,102800,104500,99e3,100300,96500,101900,102e3,106300,111e3,108600,109200,107500,113700,112900,115e3,112e3,114900,115200,117400,117900,116400,115400,116700,117400,118200,125900,122200,124700,118e3,124700,123100,115600,122100,123700,133800,125900,119500,122700,122400,131800,131800,130400,132400,122300,
53148,Manteca,California,461,269100,261e3,267300,241100,234700,218800,211300,193700,191200,183500,183600,170400,176100,170600,174200,168600,171800,168300,170400,166100,166700,169e3,174700,17e4,169400,174e3,179900,177800,171700,167700,166500,167100,174400,179e3,179900,17e4,164600,159700,168600,170900,169600,166700,166400,165300,160900,159e3,159900,161600,160500,164e3,163500,166800,168300,170700,178100,185200,197800,202e3,214900,208800,216300,208200,224600,230900,244700,25e4,256400,261400,261300,263500,264100,269100,269500,271900,270100,270300,273e3,284300,286900,288200,280700,282400,281100,286300,290400,287900,292800,295600,306300,308800,31e4,299700,306800,305500,321400,323400,333e3,337200,341500,346200,344400,339300,334e3,337600,341100,346800,355700,353300,356400,351600,358800,359300,364500,365100,372100,370100,376800,376100,386400,387600,397900,399900,416e3,417e3,419500,414600,402300,393900,391800,405200,
51239,Camarillo,California,462,510200,511300,472300,449700,436500,444300,445400,434200,426900,426200,422900,429700,423200,415700,401700,410300,418500,434400,421900,420800,403300,402300,396e3,417e3,419500,433600,431800,423800,409100,397500,409500,425e3,426500,426600,410900,408800,397600,386900,381e3,376e3,382e3,381e3,384800,396900,396300,401200,391800,373200,357900,366700,372200,371e3,363900,393900,414200,421800,410400,404100,409200,422100,433100,448600,442900,453900,454900,484300,490700,482200,457400,463900,484600,488500,479700,474800,485e3,482400,481300,505200,518600,516200,495100,487400,491900,494900,501700,502400,511100,513500,521800,519700,519e3,519800,523100,523500,528700,536500,554500,555900,552600,542800,539200,541600,538e3,549900,550200,558600,553200,550400,547e3,543200,549200,560800,555600,559600,560500,598400,612100,623900,592400,594600,584600,602200,604400,609900,604600,596500,606100,609700,600900,582600,
45243,Farmington Hills,Michigan,463,201800,177400,177100,167500,168200,164300,167900,164600,159300,152900,144300,154500,147700,139500,118700,125600,129300,139e3,137400,142400,140100,143600,147600,137500,133600,129200,147700,145500,137500,125200,126700,135700,138100,131800,130600,127800,132600,122900,120500,114600,109500,115300,126e3,143800,138700,132500,120900,125e3,130200,135900,138300,134500,138600,136900,149700,152600,155e3,152e3,148800,152800,149200,155e3,157100,160700,167300,173400,175500,176100,177900,183600,185700,189600,180200,183600,170700,179500,176400,186700,195200,196100,195800,190400,189100,191200,192500,193400,198700,194900,199600,198100,202300,211600,210700,216500,212700,215200,213800,208100,206e3,211100,216600,218100,215e3,216800,221900,221700,228500,224300,227200,227400,247700,253800,247700,236200,234300,233800,236800,232700,241300,246e3,250600,242100,240400,230200,233100,228100,237500,242700,238500,237400,
7101,Slidell,Louisiana,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150500,146900,131200,125400,119700,121200,124800,124600,121800,122600,130300,133900,135500,134300,134600,134800,137500,137400,138600,136100,137300,136e3,137700,138600,140300,143300,143900,143100,137300,134800,135200,140400,144800,146800,143100,141500,142300,140500,142400,145200,150800,151200,152300,153e3,152900,151500,150100,149e3,147100,148800,155900,155900,156800,152e3,152400,157300,160200,155800,146200,146400,155800,158900,155600,153100,154500,153500,155800,
50742,Apple Valley,California,465,217500,206e3,206200,190500,177600,157900,153200,149100,147200,137200,128e3,125300,121800,118200,109400,102e3,96200,102e3,107700,112600,116900,115600,127e3,124300,125500,118300,117700,119600,115100,118600,118500,120300,113800,114400,118300,119700,117100,109500,107500,107600,108600,107900,104900,103900,102900,105400,110100,113500,111400,109100,112e3,116e3,118500,121600,122e3,128600,125600,127200,123300,130200,132800,138600,139e3,143100,142700,148500,15e4,155500,155e3,158e3,156800,158600,157700,159600,161300,162600,168100,168600,178300,196100,187700,188300,172300,181800,180400,179400,182400,186600,186200,187300,182200,186400,187300,189100,191900,193500,202900,202800,205700,201900,209100,208800,205500,201200,204500,208300,213700,215400,222200,223600,224900,225400,225300,229800,238e3,238900,231400,230200,231400,240700,246700,247600,245500,237300,235200,241400,241200,246400,246900,247e3,
126423,Town 'n' Country,Florida,466,185100,176e3,186700,189200,176500,165600,142e3,139500,136700,136e3,127700,120700,114700,108e3,105500,107e3,112400,108100,103500,96800,98e3,106600,105600,106200,99e3,103800,103100,109500,89300,76600,66800,85100,85900,85400,80200,83100,8e4,73200,70700,74100,81300,82600,86400,85900,9e4,90100,92600,91700,88700,88e3,93300,93300,93600,89800,88500,86900,88200,93500,99200,99400,101900,102600,106800,114600,117300,127500,124800,125900,117900,117500,117600,116800,108200,107700,112500,119100,121200,119400,119900,119900,119800,119500,123200,125500,127500,130200,131200,134800,127700,126700,129500,139300,147300,149500,149900,152600,165300,169200,168e3,160800,162e3,164100,163600,158600,157900,156700,162700,166e3,168500,169500,168100,184100,183500,188100,175900,182700,184500,195e3,194300,199800,191900,198900,196800,202800,194600,195e3,194700,197600,203e3,203400,
34308,Tomball,Texas,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187200,188900,190500,189100,190200,188300,192200,191700,194400,190600,189900,189300,196300,196500,197100,196800,197400,199600,200400,203200,202100,202100,204100,206300,204700,201200,198300,203100,205300,218e3,212100,212100,202e3,21e4,208700,218600,215800,213500,205700,205800,211300,211300,214600,218900,230400,236100,238500,238300,240600,
50764,Arlington Heights,Illinois,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260300,253e3,247400,273100,289700,284700,273100,276200,279700,286200,264400,277100,282100,305400,303400,300100,289400,278800,272800,261200,256700,259100,278700,262600,271300,266800,283700,277200,274300,279100,272500,274e3,283600,284900,285500,276300,275800,276200,277300,282600,282400,280400,290600,286800,281100,277900,305100,324500,334100,325800,320500,307900,296400,293700,3e5,315800,320400,315100,306600
6365,Oviedo,Florida,469,258100,252400,24e4,236300,242600,254500,263800,252e3,230900,223600,230300,241200,229e3,205900,188400,186800,198700,193700,199900,204e3,210800,199200,195400,209e3,206e3,199200,185700,186900,181100,177500,170600,175200,177300,178e3,163600,169300,169e3,168800,149900,157300,161100,177800,175700,197400,192200,205100,198500,201700,200400,189e3,195400,189400,198e3,186400,192600,186200,191300,194900,198e3,201400,196500,202600,208300,212300,217800,216300,221400,222600,220700,214800,215400,219200,227500,229400,222700,220600,214100,235700,233800,235500,224800,223900,236700,238800,241e3,227600,223e3,225100,226500,233300,237200,245200,245500,253200,257900,258600,247600,242e3,253700,260800,268e3,258600,254700,254900,257100,263900,256900,256500,264100,274400,275700,271900,271400,270900,273e3,267e3,271600,273600,294900,302500,299e3,291400,296400,298900,298400,288500,292500,297400,295600,294200,
12292,Lakewood,California,470,435e3,428400,422800,412700,409700,4e5,398300,396700,405e3,404100,392300,376100,368700,372e3,374300,376200,382900,386800,393300,390900,393700,394700,401600,403900,402600,398600,398200,398600,390700,382600,376500,379300,377e3,372300,364300,352100,351200,348500,353900,345700,347900,346600,350100,343600,342900,344200,347500,340100,331600,336e3,344e3,351e3,346200,351200,357900,365100,365e3,363600,369400,370600,385100,393500,407800,412600,413300,415900,419800,428300,434100,432300,432300,439400,438700,439200,433200,436800,438900,444100,448700,448600,445200,443200,446500,455800,465900,467400,468400,469300,477900,481800,485300,487200,485400,489600,499900,501200,497600,497800,507700,514600,508800,505900,508300,512600,523300,527700,533300,529500,535e3,533700,535500,533100,538300,542700,538500,537400,540100,551100,554200,559e3,564500,567800,573400,573500,580500,577200,577100,573400,574500,584200,573e3
12864,Mount Pleasant,South Carolina,471,308100,293e3,290100,286e3,296100,292400,286600,279500,276500,284400,295200,281100,285900,282700,293200,300700,313500,326200,306500,279600,269700,275200,291400,302e3,326200,312700,299200,271e3,291900,308e3,329600,327600,329e3,305900,306100,294900,306200,287100,282400,291e3,294600,311200,296800,293500,286700,309e3,309900,305400,288200,290200,302600,310400,317200,315500,305700,304400,297100,304300,306700,303300,314900,315200,316100,307300,315100,339500,342500,341500,333300,333900,337800,343500,351900,361200,351100,345800,340600,346100,349800,347700,348200,342400,345900,339100,344400,347e3,356700,351800,354100,359100,370800,371600,363600,361300,365800,373200,374800,368700,38e4,380900,383400,372e3,369500,373e3,381700,386700,383200,381300,375100,380700,385300,399400,401100,396700,388900,400100,401700,419900,411700,44e4,442e3,448e3,427300,417400,426e3,421200,430600,427e3,423100,422900,
53812,Parma,Ohio,472,109e3,116600,110300,107400,103e3,102700,105700,101100,97200,92800,88200,93e3,86500,92e3,89300,93600,92400,93700,98600,99900,100400,102400,104800,108100,107800,111e3,102500,98700,93200,95e3,94800,88600,89200,89200,91600,87500,77500,77700,73e3,76900,74600,75700,74100,74300,78600,77400,74800,69300,71300,74400,81100,82900,84100,78100,77700,76200,77300,78200,73600,81e3,81300,88e3,78800,79800,78300,81e3,8e4,80700,82e3,83300,79300,82100,79e3,83e3,79800,83700,85600,87100,84300,83500,84400,84600,91300,92100,95900,88100,87500,82700,84400,84800,90600,92400,92200,91300,91e3,91200,92e3,97500,99e3,99500,96200,96900,97e3,96600,97300,100400,102300,101100,99900,101e3,104700,103400,103300,103600,107e3,107500,106800,105e3,107e3,114100,117600,120100,117e3,114800,112300,110900,114100,115100,12e4,116600,
10528,Brandon,Florida,473,183200,176900,168400,160500,157900,157600,152400,140900,132400,137200,137300,135300,126200,118300,118100,114400,118100,117300,121400,127200,126300,12e4,116800,117800,122900,120300,119600,118500,115200,113100,102500,101100,95100,93600,94900,91500,98800,92400,98100,95200,96700,96800,107200,111900,115100,111700,112700,106300,104800,99600,100100,99800,106500,112500,11e4,114800,117200,123600,119600,110700,110100,113500,123700,123600,122200,126300,131e3,129800,126700,125e3,130300,131800,131500,133100,133300,136400,135600,137700,137400,135600,136300,138700,138400,136900,139500,142500,148700,145400,150100,147e3,151300,154300,156900,158800,159200,162700,162200,160100,158800,164e3,163800,165500,165600,169500,169300,169900,172300,175600,179100,178700,176900,178600,182700,185500,179800,184600,190500,194900,195500,197700,201700,199600,194800,189600,187900,192300,198200,200600,199900,199600,
24245,Covina,California,474,410400,393700,394400,387400,373100,347600,344600,355900,360400,359200,351100,341200,329300,310800,302200,287400,285200,288600,313200,321e3,334600,336900,336200,329200,322e3,330900,337e3,331800,332100,321800,326900,334500,353200,348400,326600,300300,300400,304700,315100,297800,293200,284800,290800,294800,300700,303100,291100,281600,290400,302700,301600,288e3,286200,288500,298500,300400,315700,320400,330500,333200,340500,342400,356100,363300,374500,370800,369500,378400,379700,381600,364200,373900,381700,391300,385700,394200,391600,401200,395100,402200,413e3,419200,429500,418300,414400,415800,415100,410200,409100,409100,418600,416600,425200,436700,436800,446900,440400,444400,436700,431800,436200,436600,451100,447800,450400,442200,453600,452400,463500,463300,475600,481400,479900,487e3,489900,507200,507600,512400,509200,526100,527900,538300,527400,521800,509200,508e3,521200,535e3,545e3,533e3,532800
24965,Greer,South Carolina,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122e3,133700,141500,145300,143300,138300,139900,145900,141400,139e3,134400,137100,142500,144900,150200,154300,150200,150500,141700,148900,167400,172300,166700,157700,158500,163200,158500,158400,157300,156300,155600,155300,155600,156100,158700,162500,161500,162600,161100,162100,161700,162300,158e3,166200,151300,155800,141300,150400,153500,160100,168400,170100,174500,175900,176400,176900,178800,182600,183200,183400,182e3,184400,185900,184600,186e3,189300,193700,194700,194600,202300,202300,200600,202500,203200,209900,200800,199600,19e4,189100,190900,184500,199900,196900,207800,198200,197500,203900,198800,199e3,193400,192400,190600,183e3,
